stopTime:1556527293.000000s and checkThroughInterval:0.001000s
[1556527280.705541 s]:	received 15124360 bytes....
[1556527280.705617 s]:	received 15125808 bytes....
[1556527280.705690 s]:	received 15127256 bytes....
[1556527280.705765 s]:	received 15128704 bytes....
[1556527280.706078 s]:	received 15133048 bytes....
[1556527280.706128 s]:	received 15134496 bytes....
[1556527280.706184 s]:	received 15135944 bytes....
[1556527280.706220 s]:	received 15137392 bytes....
[1556527280.706881 s]:	received 15138840 bytes....
[1556527280.709875 s]:	received 15143184 bytes....
[1556527280.713550 s]:	received 15147528 bytes....
[1556527280.717116 s]:	received 15151872 bytes....
[1556527280.717230 s]:	received 15153320 bytes....
[1556527280.717871 s]:	received 15157664 bytes....
[1556527280.717949 s]:	received 15159112 bytes....
[1556527280.717990 s]:	received 15160560 bytes....
[1556527280.718047 s]:	received 15162008 bytes....
[1556527280.722491 s]:	received 15163456 bytes....
[1556527280.722555 s]:	received 15164904 bytes....
[1556527280.725914 s]:	received 15173096 bytes....
[1556527280.725952 s]:	received 15175040 bytes....
[1556527280.726286 s]:	received 15179384 bytes....
[1556527280.726368 s]:	received 15183728 bytes....
[1556527280.726435 s]:	received 15185176 bytes....
[1556527280.726822 s]:	received 15189520 bytes....
[1556527280.727474 s]:	received 15193864 bytes....
[1556527280.729633 s]:	received 15198208 bytes....
[1556527280.734146 s]:	received 15202552 bytes....
[1556527280.734217 s]:	received 15205448 bytes....
[1556527280.734269 s]:	received 15206896 bytes....
[1556527280.734324 s]:	received 15208344 bytes....
[1556527280.734367 s]:	received 15209792 bytes....
[1556527280.734709 s]:	received 15214136 bytes....
[1556527280.735137 s]:	received 15221376 bytes....
[1556527280.735534 s]:	received 15229568 bytes....
[1556527280.735577 s]:	received 15234408 bytes....
[1556527280.735644 s]:	received 15235856 bytes....
[1556527280.736157 s]:	received 15244048 bytes....
[1556527280.736175 s]:	received 15245992 bytes....
[1556527280.736574 s]:	received 15250336 bytes....
[1556527280.736618 s]:	received 15254680 bytes....
[1556527280.736660 s]:	received 15256128 bytes....
[1556527280.737168 s]:	received 15264320 bytes....
[1556527280.737186 s]:	received 15266264 bytes....
[1556527280.737599 s]:	received 15270608 bytes....
[1556527280.738084 s]:	received 15278800 bytes....
[1556527280.738106 s]:	received 15283640 bytes....
[1556527280.738201 s]:	received 15285088 bytes....
[1556527280.738233 s]:	received 15286536 bytes....
[1556527280.738330 s]:	received 15287984 bytes....
[1556527280.738402 s]:	received 15289432 bytes....
[1556527280.738501 s]:	received 15290880 bytes....
[1556527280.738575 s]:	received 15292328 bytes....
[1556527280.738996 s]:	received 15296672 bytes....
[1556527280.741471 s]:	received 15301016 bytes....
[1556527280.742318 s]:	received 15309208 bytes....
[1556527280.742343 s]:	received 15311152 bytes....
[1556527280.742364 s]:	received 15312600 bytes....
[1556527280.742396 s]:	received 15314048 bytes....
[1556527280.744163 s]:	received 15316944 bytes....
[1556527280.745718 s]:	received 15321288 bytes....
[1556527280.748731 s]:	received 15322736 bytes....
[1556527280.749778 s]:	received 15327080 bytes....
[1556527280.750151 s]:	received 15331424 bytes....
[1556527280.751046 s]:	received 15334320 bytes....
[1556527280.753752 s]:	received 15338664 bytes....
[1556527280.753800 s]:	received 15340112 bytes....
[1556527280.753863 s]:	received 15341560 bytes....
[1556527280.760196 s]:	received 15345904 bytes....
[1556527280.760263 s]:	received 15347352 bytes....
[1556527280.761725 s]:	received 15351696 bytes....
[1556527280.763478 s]:	received 15356040 bytes....
[1556527280.766107 s]:	received 15360384 bytes....
[1556527280.766206 s]:	received 15361832 bytes....
[1556527280.769695 s]:	received 15363280 bytes....
[1556527280.769750 s]:	received 15364728 bytes....
[1556527280.773848 s]:	received 15369072 bytes....
[1556527280.774289 s]:	received 15377264 bytes....
[1556527280.774307 s]:	received 15379208 bytes....
[1556527280.774335 s]:	received 15383552 bytes....
[1556527280.774633 s]:	received 15387896 bytes....
[1556527280.774661 s]:	received 15389344 bytes....
[1556527280.774741 s]:	received 15390792 bytes....
[1556527280.775107 s]:	received 15398032 bytes....
[1556527280.775146 s]:	received 15399480 bytes....
[1556527280.775548 s]:	received 15406720 bytes....
[1556527280.775876 s]:	received 15411064 bytes....
[1556527280.775937 s]:	received 15415408 bytes....
[1556527280.776307 s]:	received 15419752 bytes....
[1556527280.776738 s]:	received 15426992 bytes....
[1556527280.777162 s]:	received 15435184 bytes....
[1556527280.777180 s]:	received 15437128 bytes....
[1556527280.777205 s]:	received 15440024 bytes....
[1556527280.777445 s]:	received 15444368 bytes....
[1556527280.777978 s]:	received 15448712 bytes....
[1556527280.778412 s]:	received 15456904 bytes....
[1556527280.778430 s]:	received 15458848 bytes....
[1556527280.778824 s]:	received 15463192 bytes....
[1556527280.778870 s]:	received 15467536 bytes....
[1556527280.778940 s]:	received 15468984 bytes....
[1556527280.778998 s]:	received 15470432 bytes....
[1556527280.781474 s]:	received 15474776 bytes....
[1556527280.785871 s]:	received 15476224 bytes....
[1556527280.793669 s]:	received 15480568 bytes....
[1556527280.794101 s]:	received 15484912 bytes....
[1556527280.794138 s]:	received 15489256 bytes....
[1556527280.794188 s]:	received 15490704 bytes....
[1556527280.794510 s]:	received 15495048 bytes....
[1556527280.794558 s]:	received 15496496 bytes....
[1556527280.794866 s]:	received 15500840 bytes....
[1556527280.794909 s]:	received 15503736 bytes....
[1556527280.794956 s]:	received 15505184 bytes....
[1556527280.795009 s]:	received 15506632 bytes....
[1556527280.795068 s]:	received 15508080 bytes....
[1556527280.795471 s]:	received 15512424 bytes....
[1556527280.795883 s]:	received 15519664 bytes....
[1556527280.795927 s]:	received 15525456 bytes....
[1556527280.796005 s]:	received 15526904 bytes....
[1556527280.796447 s]:	received 15531248 bytes....
[1556527280.796879 s]:	received 15539440 bytes....
[1556527280.796897 s]:	received 15541384 bytes....
[1556527280.797303 s]:	received 15548624 bytes....
[1556527280.798744 s]:	received 15552968 bytes....
[1556527280.798786 s]:	received 15557312 bytes....
[1556527280.801782 s]:	received 15558760 bytes....
[1556527280.811420 s]:	received 15560208 bytes....
[1556527280.813733 s]:	received 15564552 bytes....
[1556527280.814155 s]:	received 15568896 bytes....
[1556527280.814254 s]:	received 15573240 bytes....
[1556527280.814302 s]:	received 15574688 bytes....
[1556527280.814350 s]:	received 15576136 bytes....
[1556527280.814379 s]:	received 15577584 bytes....
[1556527280.814751 s]:	received 15581928 bytes....
[1556527280.814829 s]:	received 15584824 bytes....
[1556527280.815121 s]:	received 15589168 bytes....
[1556527280.815193 s]:	received 15592064 bytes....
[1556527280.815228 s]:	received 15593512 bytes....
[1556527280.815293 s]:	received 15594960 bytes....
[1556527280.815453 s]:	received 15596408 bytes....
[1556527280.815495 s]:	received 15597856 bytes....
[1556527280.815542 s]:	received 15599304 bytes....
[1556527280.815615 s]:	received 15600752 bytes....
[1556527280.815663 s]:	received 15602200 bytes....
[1556527280.816052 s]:	received 15606544 bytes....
[1556527280.816266 s]:	received 15610888 bytes....
[1556527280.816307 s]:	received 15615232 bytes....
[1556527280.816343 s]:	received 15616680 bytes....
[1556527280.816431 s]:	received 15618128 bytes....
[1556527280.816540 s]:	received 15619576 bytes....
[1556527280.816599 s]:	received 15621024 bytes....
[1556527280.816680 s]:	received 15622472 bytes....
[1556527280.816739 s]:	received 15623920 bytes....
[1556527280.817188 s]:	received 15628264 bytes....
[1556527280.817642 s]:	received 15636456 bytes....
[1556527280.817660 s]:	received 15638400 bytes....
[1556527280.818078 s]:	received 15645640 bytes....
[1556527280.818120 s]:	received 15648536 bytes....
[1556527280.822151 s]:	received 15652880 bytes....
[1556527280.825542 s]:	received 15657224 bytes....
[1556527280.825644 s]:	received 15660120 bytes....
[1556527280.829920 s]:	received 15664464 bytes....
[1556527280.829996 s]:	received 15665912 bytes....
[1556527280.833780 s]:	received 15670256 bytes....
[1556527280.834056 s]:	received 15678448 bytes....
[1556527280.834074 s]:	received 15678944 bytes....
[1556527280.834366 s]:	received 15683288 bytes....
[1556527280.834711 s]:	received 15690528 bytes....
[1556527280.834758 s]:	received 15691976 bytes....
[1556527280.835078 s]:	received 15697768 bytes....
[1556527280.837669 s]:	received 15699216 bytes....
[1556527280.838127 s]:	received 15703560 bytes....
[1556527280.838265 s]:	received 15705008 bytes....
[1556527280.841778 s]:	received 15709352 bytes....
[1556527280.842197 s]:	received 15716592 bytes....
[1556527280.842630 s]:	received 15724784 bytes....
[1556527280.842649 s]:	received 15726728 bytes....
[1556527280.843000 s]:	received 15733968 bytes....
[1556527280.843061 s]:	received 15738312 bytes....
[1556527280.843136 s]:	received 15739760 bytes....
[1556527280.843193 s]:	received 15741208 bytes....
[1556527280.843575 s]:	received 15745552 bytes....
[1556527280.843631 s]:	received 15749896 bytes....
[1556527280.843997 s]:	received 15754240 bytes....
[1556527280.844350 s]:	received 15761480 bytes....
[1556527280.844391 s]:	received 15764376 bytes....
[1556527280.844439 s]:	received 15765824 bytes....
[1556527280.844512 s]:	received 15767272 bytes....
[1556527280.844819 s]:	received 15771616 bytes....
[1556527280.844869 s]:	received 15774512 bytes....
[1556527280.844942 s]:	received 15775960 bytes....
[1556527280.845273 s]:	received 15781752 bytes....
[1556527280.845714 s]:	received 15786096 bytes....
[1556527280.846109 s]:	received 15790440 bytes....
[1556527280.846143 s]:	received 15794784 bytes....
[1556527280.846216 s]:	received 15796232 bytes....
[1556527280.846275 s]:	received 15797680 bytes....
[1556527280.847530 s]:	received 15802024 bytes....
[1556527280.849927 s]:	received 15810216 bytes....
[1556527280.849959 s]:	received 15812160 bytes....
[1556527280.850063 s]:	received 15813608 bytes....
[1556527280.850110 s]:	received 15815056 bytes....
[1556527280.850134 s]:	received 15816504 bytes....
[1556527280.850505 s]:	received 15820848 bytes....
[1556527280.850937 s]:	received 15828088 bytes....
[1556527280.853801 s]:	received 15835328 bytes....
[1556527280.853896 s]:	received 15836776 bytes....
[1556527280.853953 s]:	received 15838224 bytes....
[1556527280.858097 s]:	received 15842568 bytes....
[1556527280.861487 s]:	received 15844016 bytes....
[1556527280.861542 s]:	received 15845464 bytes....
[1556527280.863088 s]:	received 15846912 bytes....
[1556527280.869251 s]:	received 15851256 bytes....
[1556527280.869974 s]:	received 15852704 bytes....
[1556527280.874130 s]:	received 15857048 bytes....
[1556527280.877493 s]:	received 15861392 bytes....
[1556527280.877553 s]:	received 15864288 bytes....
[1556527280.877594 s]:	received 15865736 bytes....
[1556527280.882238 s]:	received 15870080 bytes....
[1556527280.882299 s]:	received 15871528 bytes....
[1556527280.885803 s]:	received 15875872 bytes....
[1556527280.886229 s]:	received 15883112 bytes....
[1556527280.886656 s]:	received 15891304 bytes....
[1556527280.886674 s]:	received 15893248 bytes....
[1556527280.886764 s]:	received 15897592 bytes....
[1556527280.886809 s]:	received 15899040 bytes....
[1556527280.887237 s]:	received 15903384 bytes....
[1556527280.887674 s]:	received 15911576 bytes....
[1556527280.887711 s]:	received 15916416 bytes....
[1556527280.887755 s]:	received 15917864 bytes....
[1556527280.888085 s]:	received 15922208 bytes....
[1556527280.888498 s]:	received 15929448 bytes....
[1556527280.888911 s]:	received 15936688 bytes....
[1556527280.889035 s]:	received 15942480 bytes....
[1556527280.889076 s]:	received 15943928 bytes....
[1556527280.889485 s]:	received 15948272 bytes....
[1556527280.890026 s]:	received 15956464 bytes....
[1556527280.890044 s]:	received 15956960 bytes....
[1556527280.890064 s]:	received 15958408 bytes....
[1556527280.893856 s]:	received 15962752 bytes....
[1556527280.898100 s]:	received 15967096 bytes....
[1556527280.898494 s]:	received 15975288 bytes....
[1556527280.898513 s]:	received 15977232 bytes....
[1556527280.898923 s]:	received 15985424 bytes....
[1556527280.898941 s]:	received 15987368 bytes....
[1556527280.899012 s]:	received 15988816 bytes....
[1556527280.899462 s]:	received 15993160 bytes....
[1556527280.899753 s]:	received 16000400 bytes....
[1556527280.899787 s]:	received 16003296 bytes....
[1556527280.899826 s]:	received 16004744 bytes....
[1556527280.899875 s]:	received 16006192 bytes....
[1556527280.900416 s]:	received 16014384 bytes....
[1556527280.900434 s]:	received 16016328 bytes....
[1556527280.900822 s]:	received 16020672 bytes....
[1556527280.901209 s]:	received 16028864 bytes....
[1556527280.901243 s]:	received 16032256 bytes....
[1556527280.901282 s]:	received 16033704 bytes....
[1556527280.901330 s]:	received 16035152 bytes....
[1556527280.901640 s]:	received 16039496 bytes....
[1556527280.902033 s]:	received 16047688 bytes....
[1556527280.902066 s]:	received 16048184 bytes....
[1556527280.902110 s]:	received 16049632 bytes....
[1556527280.902172 s]:	received 16051080 bytes....
[1556527280.902305 s]:	received 16052528 bytes....
[1556527280.902350 s]:	received 16055424 bytes....
[1556527280.902415 s]:	received 16056872 bytes....
[1556527280.902509 s]:	received 16058320 bytes....
[1556527280.902851 s]:	received 16062664 bytes....
[1556527280.903288 s]:	received 16069904 bytes....
[1556527280.903470 s]:	received 16077144 bytes....
[1556527280.903518 s]:	received 16078592 bytes....
[1556527280.903595 s]:	received 16080040 bytes....
[1556527280.904032 s]:	received 16084384 bytes....
[1556527280.904591 s]:	received 16088728 bytes....
[1556527280.904633 s]:	received 16093072 bytes....
[1556527280.905911 s]:	received 16097416 bytes....
[1556527280.906088 s]:	received 16101760 bytes....
[1556527280.906141 s]:	received 16103208 bytes....
[1556527280.906212 s]:	received 16104656 bytes....
[1556527280.909516 s]:	received 16106104 bytes....
[1556527280.914276 s]:	received 16107552 bytes....
[1556527280.914999 s]:	received 16109000 bytes....
[1556527280.922545 s]:	received 16113344 bytes....
[1556527280.924131 s]:	received 16114792 bytes....
[1556527280.925764 s]:	received 16116240 bytes....
[1556527280.925909 s]:	received 16117688 bytes....
[1556527280.925963 s]:	received 16120584 bytes....
[1556527280.926030 s]:	received 16122032 bytes....
[1556527280.926127 s]:	received 16123480 bytes....
[1556527280.931452 s]:	received 16124928 bytes....
[1556527280.934066 s]:	received 16129272 bytes....
[1556527280.934500 s]:	received 16137464 bytes....
[1556527280.934518 s]:	received 16139408 bytes....
[1556527280.934917 s]:	received 16146648 bytes....
[1556527280.935464 s]:	received 16154840 bytes....
[1556527280.935491 s]:	received 16156784 bytes....
[1556527280.935765 s]:	received 16164024 bytes....
[1556527280.936161 s]:	received 16172216 bytes....
[1556527280.936196 s]:	received 16175608 bytes....
[1556527280.936250 s]:	received 16177056 bytes....
[1556527280.936547 s]:	received 16181400 bytes....
[1556527280.936589 s]:	received 16184296 bytes....
[1556527280.936627 s]:	received 16185744 bytes....
[1556527280.936934 s]:	received 16190088 bytes....
[1556527280.937196 s]:	received 16195880 bytes....
[1556527280.937242 s]:	received 16197328 bytes....
[1556527280.937468 s]:	received 16201672 bytes....
[1556527280.937919 s]:	received 16206016 bytes....
[1556527280.937971 s]:	received 16210360 bytes....
[1556527280.938334 s]:	received 16214704 bytes....
[1556527280.938845 s]:	received 16220496 bytes....
[1556527280.941280 s]:	received 16223392 bytes....
[1556527280.941533 s]:	received 16224840 bytes....
[1556527280.941562 s]:	received 16226288 bytes....
[1556527280.941629 s]:	received 16227736 bytes....
[1556527280.941728 s]:	received 16229184 bytes....
[1556527280.941792 s]:	received 16230632 bytes....
[1556527280.942111 s]:	received 16236424 bytes....
[1556527280.942158 s]:	received 16237872 bytes....
[1556527280.945828 s]:	received 16242216 bytes....
[1556527280.948726 s]:	received 16243664 bytes....
[1556527280.949700 s]:	received 16248008 bytes....
[1556527280.950009 s]:	received 16255248 bytes....
[1556527280.953724 s]:	received 16256696 bytes....
[1556527280.954152 s]:	received 16261040 bytes....
[1556527280.954215 s]:	received 16265384 bytes....
[1556527280.954573 s]:	received 16269728 bytes....
[1556527280.954625 s]:	received 16274072 bytes....
[1556527280.954989 s]:	received 16278416 bytes....
[1556527280.955491 s]:	received 16286608 bytes....
[1556527280.955511 s]:	received 16291448 bytes....
[1556527280.955788 s]:	received 16295792 bytes....
[1556527280.955821 s]:	received 16298688 bytes....
[1556527280.955893 s]:	received 16300136 bytes....
[1556527280.956195 s]:	received 16304480 bytes....
[1556527280.956619 s]:	received 16312672 bytes....
[1556527280.956637 s]:	received 16314616 bytes....
[1556527280.956698 s]:	received 16316064 bytes....
[1556527280.956776 s]:	received 16317512 bytes....
[1556527280.957038 s]:	received 16320408 bytes....
[1556527280.957194 s]:	received 16324752 bytes....
[1556527280.957302 s]:	received 16326200 bytes....
[1556527280.957361 s]:	received 16327648 bytes....
[1556527280.957387 s]:	received 16329096 bytes....
[1556527280.957488 s]:	received 16330544 bytes....
[1556527280.957547 s]:	received 16331992 bytes....
[1556527280.957893 s]:	received 16337784 bytes....
[1556527280.957941 s]:	received 16339232 bytes....
[1556527280.958461 s]:	received 16347424 bytes....
[1556527280.958486 s]:	received 16349368 bytes....
[1556527280.958903 s]:	received 16353712 bytes....
[1556527280.959050 s]:	received 16360952 bytes....
[1556527280.959175 s]:	received 16363848 bytes....
[1556527280.959278 s]:	received 16365296 bytes....
[1556527280.959460 s]:	received 16366744 bytes....
[1556527280.959702 s]:	received 16371088 bytes....
[1556527280.959762 s]:	received 16375432 bytes....
[1556527280.960129 s]:	received 16379776 bytes....
[1556527280.960172 s]:	received 16382672 bytes....
[1556527280.960278 s]:	received 16385568 bytes....
[1556527280.960387 s]:	received 16387016 bytes....
[1556527280.960440 s]:	received 16388464 bytes....
[1556527280.961246 s]:	received 16392808 bytes....
[1556527280.961304 s]:	received 16395704 bytes....
[1556527280.963282 s]:	received 16397152 bytes....
[1556527280.967486 s]:	received 16398600 bytes....
[1556527280.971467 s]:	received 16400048 bytes....
[1556527280.973627 s]:	received 16401496 bytes....
[1556527280.973726 s]:	received 16402944 bytes....
[1556527280.973766 s]:	received 16404392 bytes....
[1556527280.973844 s]:	received 16405840 bytes....
[1556527280.973931 s]:	received 16407288 bytes....
[1556527280.977521 s]:	received 16408736 bytes....
[1556527280.981597 s]:	received 16410184 bytes....
[1556527280.981748 s]:	received 16411632 bytes....
[1556527280.986021 s]:	received 16415976 bytes....
[1556527280.987465 s]:	received 16423216 bytes....
[1556527280.991445 s]:	received 16424664 bytes....
[1556527280.993777 s]:	received 16429008 bytes....
[1556527280.994593 s]:	received 16430456 bytes....
[1556527280.994621 s]:	received 16431904 bytes....
[1556527280.998008 s]:	received 16436248 bytes....
[1556527280.998096 s]:	received 16437696 bytes....
[1556527280.998187 s]:	received 16439144 bytes....
[1556527280.998265 s]:	received 16440592 bytes....
[1556527280.998326 s]:	received 16442040 bytes....
[1556527280.998415 s]:	received 16443488 bytes....
[1556527280.998449 s]:	received 16444936 bytes....
[1556527281.001857 s]:	received 16449280 bytes....
[1556527281.001942 s]:	received 16453624 bytes....
[1556527281.005875 s]:	received 16455072 bytes....
[1556527281.006088 s]:	received 16459416 bytes....
[1556527281.006452 s]:	received 16463760 bytes....
[1556527281.006535 s]:	received 16469552 bytes....
[1556527281.006609 s]:	received 16471000 bytes....
[1556527281.006673 s]:	received 16472448 bytes....
[1556527281.006801 s]:	received 16473896 bytes....
[1556527281.006832 s]:	received 16475344 bytes....
[1556527281.006910 s]:	received 16476792 bytes....
[1556527281.007058 s]:	received 16478240 bytes....
[1556527281.007125 s]:	received 16479688 bytes....
[1556527281.007246 s]:	received 16481136 bytes....
[1556527281.007462 s]:	received 16485480 bytes....
[1556527281.007741 s]:	received 16489824 bytes....
[1556527281.007856 s]:	received 16494168 bytes....
[1556527281.007906 s]:	received 16495616 bytes....
[1556527281.007981 s]:	received 16497064 bytes....
[1556527281.008086 s]:	received 16498512 bytes....
[1556527281.008251 s]:	received 16499960 bytes....
[1556527281.008541 s]:	received 16504304 bytes....
[1556527281.008590 s]:	received 16507200 bytes....
[1556527281.008617 s]:	received 16508648 bytes....
[1556527281.008669 s]:	received 16510096 bytes....
[1556527281.009041 s]:	received 16514440 bytes....
[1556527281.009242 s]:	received 16517336 bytes....
[1556527281.009282 s]:	received 16521680 bytes....
[1556527281.009345 s]:	received 16523128 bytes....
[1556527281.009689 s]:	received 16527472 bytes....
[1556527281.009856 s]:	received 16530368 bytes....
[1556527281.009958 s]:	received 16534712 bytes....
[1556527281.010090 s]:	received 16537608 bytes....
[1556527281.010184 s]:	received 16539056 bytes....
[1556527281.010279 s]:	received 16540504 bytes....
[1556527281.010330 s]:	received 16541952 bytes....
[1556527281.010612 s]:	received 16546296 bytes....
[1556527281.011055 s]:	received 16550640 bytes....
[1556527281.011083 s]:	received 16556432 bytes....
[1556527281.011132 s]:	received 16557880 bytes....
[1556527281.011219 s]:	received 16559328 bytes....
[1556527281.011639 s]:	received 16563672 bytes....
[1556527281.012026 s]:	received 16571864 bytes....
[1556527281.012044 s]:	received 16573808 bytes....
[1556527281.012465 s]:	received 16582000 bytes....
[1556527281.012492 s]:	received 16583944 bytes....
[1556527281.012880 s]:	received 16588288 bytes....
[1556527281.013267 s]:	received 16596480 bytes....
[1556527281.013286 s]:	received 16599872 bytes....
[1556527281.013720 s]:	received 16601320 bytes....
[1556527281.018144 s]:	received 16609512 bytes....
[1556527281.018187 s]:	received 16611456 bytes....
[1556527281.018544 s]:	received 16615800 bytes....
[1556527281.018579 s]:	received 16620144 bytes....
[1556527281.018627 s]:	received 16621592 bytes....
[1556527281.018968 s]:	received 16625936 bytes....
[1556527281.019172 s]:	received 16630280 bytes....
[1556527281.019261 s]:	received 16631728 bytes....
[1556527281.019681 s]:	received 16638968 bytes....
[1556527281.019704 s]:	received 16640416 bytes....
[1556527281.019784 s]:	received 16641864 bytes....
[1556527281.019840 s]:	received 16643312 bytes....
[1556527281.019931 s]:	received 16644760 bytes....
[1556527281.019995 s]:	received 16646208 bytes....
[1556527281.020303 s]:	received 16650552 bytes....
[1556527281.020381 s]:	received 16653448 bytes....
[1556527281.020727 s]:	received 16657792 bytes....
[1556527281.020793 s]:	received 16660688 bytes....
[1556527281.021142 s]:	received 16665032 bytes....
[1556527281.021202 s]:	received 16669376 bytes....
[1556527281.021271 s]:	received 16670824 bytes....
[1556527281.021302 s]:	received 16672272 bytes....
[1556527281.021693 s]:	received 16676616 bytes....
[1556527281.022117 s]:	received 16684808 bytes....
[1556527281.022135 s]:	received 16686752 bytes....
[1556527281.022219 s]:	received 16691096 bytes....
[1556527281.027444 s]:	received 16692544 bytes....
[1556527281.029802 s]:	received 16695440 bytes....
[1556527281.033785 s]:	received 16699784 bytes....
[1556527281.034811 s]:	received 16701232 bytes....
[1556527281.041483 s]:	received 16705576 bytes....
[1556527281.045491 s]:	received 16709920 bytes....
[1556527281.048859 s]:	received 16711368 bytes....
[1556527281.050750 s]:	received 16712816 bytes....
[1556527281.057957 s]:	received 16717160 bytes....
[1556527281.058398 s]:	received 16725352 bytes....
[1556527281.058432 s]:	received 16730192 bytes....
[1556527281.058469 s]:	received 16731640 bytes....
[1556527281.058764 s]:	received 16735984 bytes....
[1556527281.059199 s]:	received 16744176 bytes....
[1556527281.059232 s]:	received 16746120 bytes....
[1556527281.059583 s]:	received 16750464 bytes....
[1556527281.059635 s]:	received 16753360 bytes....
[1556527281.059793 s]:	received 16757704 bytes....
[1556527281.059837 s]:	received 16759152 bytes....
[1556527281.060210 s]:	received 16763496 bytes....
[1556527281.060600 s]:	received 16770736 bytes....
[1556527281.060653 s]:	received 16775080 bytes....
[1556527281.060726 s]:	received 16776528 bytes....
[1556527281.061239 s]:	received 16784720 bytes....
[1556527281.061264 s]:	received 16786664 bytes....
[1556527281.061613 s]:	received 16791008 bytes....
[1556527281.061646 s]:	received 16793904 bytes....
[1556527281.061681 s]:	received 16795352 bytes....
[1556527281.061995 s]:	received 16799696 bytes....
[1556527281.062025 s]:	received 16801144 bytes....
[1556527281.062418 s]:	received 16809336 bytes....
[1556527281.062443 s]:	received 16809832 bytes....
[1556527281.062828 s]:	received 16814176 bytes....
[1556527281.062866 s]:	received 16818520 bytes....
[1556527281.062928 s]:	received 16819968 bytes....
[1556527281.062989 s]:	received 16821416 bytes....
[1556527281.063453 s]:	received 16825760 bytes....
[1556527281.063881 s]:	received 16833952 bytes....
[1556527281.063899 s]:	received 16835896 bytes....
[1556527281.063927 s]:	received 16840240 bytes....
[1556527281.063988 s]:	received 16841688 bytes....
[1556527281.064510 s]:	received 16849880 bytes....
[1556527281.064535 s]:	received 16851824 bytes....
[1556527281.064920 s]:	received 16856168 bytes....
[1556527281.064955 s]:	received 16860512 bytes....
[1556527281.065053 s]:	received 16861960 bytes....
[1556527281.065108 s]:	received 16863408 bytes....
[1556527281.065484 s]:	received 16867752 bytes....
[1556527281.065974 s]:	received 16874992 bytes....
[1556527281.066010 s]:	received 16876440 bytes....
[1556527281.066398 s]:	received 16882232 bytes....
[1556527281.073649 s]:	received 16883680 bytes....
[1556527281.076791 s]:	received 16885128 bytes....
[1556527281.079084 s]:	received 16886576 bytes....
[1556527281.081907 s]:	received 16890920 bytes....
[1556527281.081955 s]:	received 16892368 bytes....
[1556527281.081974 s]:	received 16893816 bytes....
[1556527281.082019 s]:	received 16895264 bytes....
[1556527281.082121 s]:	received 16896712 bytes....
[1556527281.082179 s]:	received 16898160 bytes....
[1556527281.082274 s]:	received 16899608 bytes....
[1556527281.082348 s]:	received 16901056 bytes....
[1556527281.082756 s]:	received 16905400 bytes....
[1556527281.082950 s]:	received 16912640 bytes....
[1556527281.083482 s]:	received 16920832 bytes....
[1556527281.083501 s]:	received 16922776 bytes....
[1556527281.083525 s]:	received 16924224 bytes....
[1556527281.083775 s]:	received 16928568 bytes....
[1556527281.084165 s]:	received 16932912 bytes....
[1556527281.084549 s]:	received 16941104 bytes....
[1556527281.084568 s]:	received 16943048 bytes....
[1556527281.084980 s]:	received 16951240 bytes....
[1556527281.084998 s]:	received 16953184 bytes....
[1556527281.085348 s]:	received 16957528 bytes....
[1556527281.085621 s]:	received 16964768 bytes....
[1556527281.085648 s]:	received 16966216 bytes....
[1556527281.085693 s]:	received 16967664 bytes....
[1556527281.089464 s]:	received 16969112 bytes....
[1556527281.089727 s]:	received 16970560 bytes....
[1556527281.089783 s]:	received 16973456 bytes....
[1556527281.093818 s]:	received 16977800 bytes....
[1556527281.097480 s]:	received 16982144 bytes....
[1556527281.097542 s]:	received 16985040 bytes....
[1556527281.105498 s]:	received 16989384 bytes....
[1556527281.106122 s]:	received 16990832 bytes....
[1556527281.110143 s]:	received 16995176 bytes....
[1556527281.110572 s]:	received 17003368 bytes....
[1556527281.110591 s]:	received 17005312 bytes....
[1556527281.113156 s]:	received 17008208 bytes....
[1556527281.113214 s]:	received 17011104 bytes....
[1556527281.113487 s]:	received 17012552 bytes....
[1556527281.113559 s]:	received 17014000 bytes....
[1556527281.113926 s]:	received 17018344 bytes....
[1556527281.114005 s]:	received 17022688 bytes....
[1556527281.114074 s]:	received 17024136 bytes....
[1556527281.114137 s]:	received 17025584 bytes....
[1556527281.114560 s]:	received 17029928 bytes....
[1556527281.114605 s]:	received 17034272 bytes....
[1556527281.114647 s]:	received 17035720 bytes....
[1556527281.115180 s]:	received 17043912 bytes....
[1556527281.115198 s]:	received 17045856 bytes....
[1556527281.115594 s]:	received 17050200 bytes....
[1556527281.115674 s]:	received 17055992 bytes....
[1556527281.115742 s]:	received 17057440 bytes....
[1556527281.115804 s]:	received 17058888 bytes....
[1556527281.116171 s]:	received 17063232 bytes....
[1556527281.116606 s]:	received 17070472 bytes....
[1556527281.116679 s]:	received 17076264 bytes....
[1556527281.116765 s]:	received 17077712 bytes....
[1556527281.116854 s]:	received 17079160 bytes....
[1556527281.116909 s]:	received 17080608 bytes....
[1556527281.117304 s]:	received 17087848 bytes....
[1556527281.117351 s]:	received 17089296 bytes....
[1556527281.117434 s]:	received 17090744 bytes....
[1556527281.118033 s]:	received 17095088 bytes....
[1556527281.118086 s]:	received 17099432 bytes....
[1556527281.118407 s]:	received 17103776 bytes....
[1556527281.118832 s]:	received 17111016 bytes....
[1556527281.118887 s]:	received 17115360 bytes....
